tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-1.6239,-0.0459526,1.82227,3.13287,-11.1001,1.74571,-1.89381,2.61262,9.70903,1.01941,-1.95097,9.64076,0,0,0,0,0,0,0,0,0,0,0,0,0.175692,-0.171738,0.0126456,-0.112744,0.916539,0.572632,1.09914,0.90684,-1.409,-1.54793,-1.48844,-1.45735,0.126728,-0.159856,0.103549,0.00534547,0.49878,0.583919,0.964994,1.03532,-0.976536,-1.49044,-1.66697,-1.06026,0.799573,0.686002,0.900653,-0.361245,1.31222,-2.92706,-2.91949,1.19874,2.20532,0.835955,-5.02421,0.573285,
-1.2343,-0.556825,0.788341,3.56069,-11.3571,1.29564,-0.443341,2.39271,7.29522,1.21863,-0.211217,9.39945,0,0,0,0,0,0,0,0,0,0,0,0,0.190756,-0.150083,0.0379383,-0.120663,0.938993,0.533836,1.02261,0.93059,-1.35777,-1.52361,-1.58196,-1.44441,0.155864,-0.144966,0.0978092,0.013374,0.503773,0.562472,0.917052,1.04931,-1.00873,-1.44518,-1.6783,-1.05378,0.724019,1.36951,1.41686,-0.41956,0.953235,-1.15951,-4.39127,1.15075,2.86181,1.48433,-4.39443,0.732453,
0.567262,-0.83929,-0.158331,2.30802,-11.7514,-0.216392,1.71889,0.129566,5.93628,2.48391,1.05338,7.07446,0,0,0,0,0,0,0,0,0,0,0,0,0.203977,-0.122065,0.0623441,-0.130402,0.9545,0.521759,0.931392,0.951783,-1.295,-1.48412,-1.64615,-1.42738,0.239747,-0.127347,0.0750136,-0.0480959,0.497036,0.508721,0.910751,0.975816,-0.990771,-1.33822,-1.6499,-1.12475,0.653983,1.41444,0.950136,-0.50076,0.629533,-0.219121,-4.46982,0.942528,3.33898,2.32685,-2.2942,0.982694,
1.29724,-0.927138,-0.619598,1.22774,-10.9775,-1.67677,2.31598,-0.3994,4.20882,6.1053,2.76572,4.41873,0,0,0,0,0,0,0,0,0,0,0,0,0.217697,-0.0951595,0.0704919,-0.141821,0.964497,0.529048,0.854789,0.96773,-1.22027,-1.44271,-1.66971,-1.40316,0.285133,-0.102001,0.0441939,-0.102123,0.532251,0.510494,0.894728,0.962864,-0.97623,-1.24022,-1.5622,-1.19907,0.777304,1.5122,-0.0757079,-0.470602,0.342691,2.42585,-2.63503,0.55547,3.78417,-2.08596,-0.156021,1.36729,
1.65618,-0.754063,-1.27907,0.493955,-8.42169,-1.3214,3.4247,-1.21489,-0.499951,5.88489,5.37166,0.353477,0,0,0,0,0,0,0,0,0,0,0,0,0.236293,-0.0604176,0.0626789,-0.148837,0.967998,0.575373,0.821096,0.976394,-1.13765,-1.47758,-1.63639,-1.37234,0.323096,-0.0526919,-0.00328665,-0.134633,0.631558,0.567744,0.941981,0.935748,-1.06786,-1.27123,-1.35935,-1.32545,1.02776,1.89441,-0.74013,-0.277741,0.0213778,2.26135,-0.805122,0.397508,4.48902,-1.45205,3.10863,1.63742,
-2.3735,2.35994,-3.42009,1.11043,-4.61047,-0.70714,3.77696,-0.554971,-9.11939,10.191,11.979,-2.23285,0,0,0,0,0,0,0,0,0,0,0,0,0.259155,-0.0194,0.052253,-0.153456,0.967276,0.6231,0.84438,0.986692,-1.04093,-1.50506,-1.58272,-1.34024,0.183355,0.110569,-0.0834726,-0.114917,0.780496,0.640734,1.05641,0.974763,-1.31452,-1.12506,-1.10848,-1.40127,0.956989,1.77855,0.0539004,-0.293924,-0.118071,2.29598,3.04773,0.513482,4.55946,-1.38206,-0.246041,1.41418,
-1.96259,4.85849,-3.96187,-0.107924,-2.60848,-0.0117751,4.94094,-0.921818,-7.0279,11.5057,15.3815,-0.67188,0,0,0,0,0,0,0,0,0,0,0,0,0.254717,0.00723533,0.0475419,-0.150502,0.978504,0.667826,0.894506,1.00075,-1.1088,-1.53578,-1.57896,-1.34988,0.148116,0.220162,-0.121277,-0.138739,0.870155,0.71061,1.13338,0.976852,-1.55497,-1.10654,-0.951874,-1.41719,-1.40487,0.92934,-0.517224,0.803996,-0.200476,2.16275,2.06204,0.648667,-8.25234,-1.54976,0.591226,-2.02164,
-1.47179,8.09513,-5.01672,-0.363497,-1.78894,0.38324,5.53906,-1.05402,-2.97707,10.2814,14.7271,0.0841352,0,0,0,0,0,0,0,0,0,0,0,0,0.20695,0.0218068,0.0341721,-0.127501,0.953772,0.709099,0.928676,0.999551,-1.33022,-1.56434,-1.55959,-1.38291,0.0865945,0.358752,-0.181123,-0.115941,0.837636,0.764039,1.1804,0.944741,-1.69472,-1.1781,-0.946133,-1.40539,-3.07418,0.657027,-0.731296,1.305,-2.2289,1.98052,1.50825,-0.632468,-12.2712,-1.2508,1.21873,-1.29269,
-0.496835,7.14934,-5.70708,-0.158085,-0.879855,-0.949251,5.16157,-1.60148,0.579773,9.70439,12.9775,-0.362216,0,0,0,0,0,0,0,0,0,0,0,0,0.140634,0.0409367,0.0223335,-0.116197,0.878954,0.749624,0.96156,0.984009,-1.54829,-1.58514,-1.53329,-1.39374,0.0592021,0.354463,-0.210314,-0.116073,0.756936,0.748554,1.20149,0.901066,-1.70819,-1.21142,-0.989945,-1.40646,-3.07792,1.37762,-0.2182,0.322399,-4.34116,1.84499,1.67327,-0.944202,-9.15459,-0.722957,1.21229,0.0882785,
2.20467,3.35337,-6.00973,-1.14033,0.0276103,-1.39188,3.40982,-1.55879,3.43128,7.64909,12.2871,-1.52628,0,0,0,0,0,0,0,0,0,0,0,0,0.0854626,0.0759804,0.0218812,-0.104951,0.778459,0.785278,0.997576,0.960691,-1.66552,-1.5954,-1.50969,-1.39083,0.121858,0.249528,-0.218185,-0.13695,0.673505,0.764484,1.17187,0.871728,-1.59676,-1.29704,-0.994615,-1.44917,-2.58958,1.97065,0.0161569,0.680695,-5.30289,1.74406,1.89516,-1.3306,-3.42457,-0.380295,1.17954,0.13604,
4.21852,0.529834,-4.35783,-1.31017,1.943,-2.26326,0.963829,-0.512901,4.71565,7.07409,9.73538,-0.842252,0,0,0,0,0,0,0,0,0,0,0,0,0.0443427,0.11585,0.0161295,-0.0950063,0.666574,0.8226,1.03745,0.926381,-1.65823,-1.60453,-1.48288,-1.405,0.18825,0.16984,-0.172783,-0.14714,0.640854,0.768848,1.11165,0.864203,-1.40467,-1.33405,-1.06436,-1.46729,-1.24168,1.63983,-0.729936,0.0136353,-5.17199,1.83893,1.78255,-2.08311,3.24656,-0.624542,1.45523,-1.4298,
3.60851,-0.622665,-1.60448,-1.03805,1.75415,-2.95787,-0.383293,0.428795,5.1099,8.53624,7.03934,0.0920724,0,0,0,0,0,0,0,0,0,0,0,0,0.042949,0.145579,-0.00516591,-0.0997068,0.578609,0.861019,1.07078,0.879549,-1.54387,-1.62089,-1.45075,-1.43713,0.219055,0.148721,-0.0948846,-0.147946,0.615571,0.782597,1.08615,0.847776,-1.25705,-1.29953,-1.13452,-1.46615,1.58827,1.40243,-1.27697,-0.335844,-1.66021,1.99467,1.53526,-2.44623,4.12119,-1.00446,1.73312,-1.63505,
5.89747,-3.72984,1.82591,-0.787917,-3.933,-3.96495,-1.83289,-0.0232872,9.47815,6.66804,2.57797,0.0814633,0,0,0,0,0,0,0,0,0,0,0,0,0.0758292,0.167326,-0.0390474,-0.111523,0.629961,0.901822,1.10016,0.835363,-1.55201,-1.63833,-1.41207,-1.46086,0.33731,0.0369162,-0.00391272,-0.154523,0.53565,0.783455,1.05664,0.796961,-1.17431,-1.3821,-1.26754,-1.47281,1.27911,0.939214,-1.89509,-0.574209,3.15047,2.01155,1.48999,-1.8735,-0.0713367,-0.524861,2.07081,-0.760499,
6.25175,-7.04237,4.79709,-0.640402,-5.99764,-5.22688,-3.84329,-0.318228,9.94654,3.63185,-1.54616,0.919934,0,0,0,0,0,0,0,0,0,0,0,0,0.102401,0.187217,-0.079002,-0.117149,0.693414,0.942216,1.13205,0.805671,-1.54173,-1.64017,-1.36659,-1.46907,0.380734,-0.0721416,0.0781023,-0.141029,0.511632,0.769057,1.00961,0.767628,-1.12564,-1.48812,-1.38471,-1.43278,1.41315,1.11681,-1.73898,0.0868422,2.90616,1.79583,1.56489,-1.26568,0.911149,0.338318,2.18669,-0.0252469,
6.26287,-10.0069,5.85438,0.205402,-7.17695,-6.16785,-3.98395,0.329243,9.92523,0.369948,-2.83478,1.76579,0,0,0,0,0,0,0,0,0,0,0,0,0.133179,0.212632,-0.100892,-0.111013,0.748008,0.975826,1.15875,0.777398,-1.51631,-1.62704,-1.3387,-1.4526,0.414046,-0.161928,0.126578,-0.0947413,0.511901,0.761092,1.01857,0.760921,-1.08835,-1.59495,-1.44797,-1.35438,1.51763,1.28571,-0.335248,0.402788,2.54855,1.59896,0.958683,-1.48235,1.54752,0.864524,0.20575,1.37961,
5.70025,-10.8029,4.76525,2.00271,-7.252,-6.63584,-1.9772,0.0456291,10.1525,-1.3038,-3.16433,5.61036,0,0,0,0,0,0,0,0,0,0,0,0,0.158446,0.224648,-0.101399,-0.110175,0.795591,1.0037,1.17171,0.766854,-1.47789,-1.60837,-1.35421,-1.43726,0.406422,-0.232505,0.107594,-0.0457401,0.546255,0.746251,1.09005,0.793509,-1.03398,-1.64433,-1.52194,-1.20881,0.998308,-1.25192,0.919169,-0.783674,2.03718,0.399179,-0.128503,1.24153,1.89035,0.8095,-2.05744,0.201641,
3.48198,-5.15466,1.91962,0.972373,-9.87402,-5.48889,-0.82953,0.822323,10.4486,0.131366,-2.61216,5.67088,0,0,0,0,0,0,0,0,0,0,0,0,0.180346,0.148014,-0.0623096,-0.122953,0.832239,0.974795,1.15145,0.783777,-1.44307,-1.5918,-1.41105,-1.42842,0.34496,-0.190045,0.0789977,-0.093805,0.471823,0.68003,1.08124,0.827679,-0.993623,-1.56129,-1.59541,-1.19053,1.26678,-6.59363,3.22612,-0.487338,1.72722,-3.7605,-1.85166,0.55042,1.57492,1.26284,-3.99357,0.552632,
-0.753978,0.293268,-1.22758,2.06114,-9.44395,-0.29947,-0.183838,2.77645,10.1742,0.836628,-0.434726,7.49979,0,0,0,0,0,0,0,0,0,0,0,0,0.21125,-0.0207794,0.0159769,-0.131494,0.866769,0.836361,1.10327,0.789901,-1.40871,-1.55006,-1.50954,-1.41505,0.212267,-0.167427,0.037358,-0.0579406,0.519973,0.663593,1.04781,0.903792,-0.964176,-1.476,-1.62586,-1.10172,1.55879,-7.91891,3.52421,-0.444607,1.54813,-8.0395,-2.40526,0.141676,1.87808,2.02988,-4.94651,0.666808,
-2.31423,2.16951,-1.35991,3.29904,-12.0063,1.3284,-1.19665,3.69674,9.04873,0.970365,0.245907,7.65729,0,0,0,0,0,0,0,0,0,0,0,0,0.242883,-0.148071,0.0707127,-0.141976,0.895404,0.685623,1.05836,0.79242,-1.36223,-1.52919,-1.58383,-1.40226,0.178273,-0.16084,0.0455541,-0.0252912,0.440765,0.600125,0.972459,0.944265,-0.943301,-1.45574,-1.63455,-1.08463,1.39798,-4.97746,1.46189,-0.76382,1.28057,-6.93171,-1.90189,0.198775,2.8492,1.73176,-3.0279,0.566599,
-2.09507,1.29686,-0.157931,4.30621,-14.7001,1.14326,-1.53119,3.80419,5.99466,1.27986,-0.133419,7.03707,0,0,0,0,0,0,0,0,0,0,0,0,0.274676,-0.215155,0.0745196,-0.166047,0.922023,0.558762,1.01083,0.801492,-1.26867,-1.49644,-1.62376,-1.3894,0.213505,-0.173961,0.0554319,-0.0130587,0.349286,0.540408,0.907139,0.963076,-0.944129,-1.42431,-1.63779,-1.09878,1.13158,-0.534043,-0.638525,-0.962983,0.763429,-3.20421,-2.12205,0.470847,4.23757,1.04668,-0.434674,0.457105,
-1.62653,-0.0872998,0.389248,4.59954,-16.1085,0.964756,-1.02587,3.57318,2.97947,1.13709,-0.491491,6.36057,0,0,0,0,0,0,0,0,0,0,0,0,0.297332,-0.203128,0.0579654,-0.183822,0.932626,0.513246,0.961416,0.812613,-1.17508,-1.46617,-1.62476,-1.38103,0.25523,-0.179558,0.056473,-0.0158398,0.294759,0.518542,0.862766,0.967734,-0.955706,-1.38244,-1.64227,-1.11888,1.14795,1.35308,-0.853115,-0.799961,0.323732,-1.6647,-2.88072,0.609723,5.00954,1.91201,0.107456,0.38676,
-1.5025,-0.531215,0.680843,3.9655,-16.3805,1.07317,0.0389261,3.1001,0.449561,1.12072,-0.102769,5.15232,0,0,0,0,0,0,0,0,0,0,0,0,0.320528,-0.169602,0.0421325,-0.197944,0.934898,0.490842,0.899862,0.826016,-1.06966,-1.42213,-1.62603,-1.37491,0.284067,-0.155382,0.0557328,-0.051471,0.278507,0.519628,0.836673,0.964191,-0.943028,-1.33005,-1.63483,-1.16417,1.18198,1.77344,-0.681672,-0.607345,-0.0585457,-0.70706,-3.23731,0.708538,5.43253,2.36253,-0.234452,0.232359,
-0.720182,1.29397,-0.853764,2.49549,-12.9156,1.91915,-0.412458,2.12163,-2.24003,4.06275,1.54948,1.3041,0,0,0,0,0,0,0,0,0,0,0,0,0.343904,-0.137171,0.0363748,-0.20992,0.929495,0.48415,0.879679,0.841286,-0.954086,-1.37019,-1.64537,-1.37233,0.334879,-0.0606759,0.00382944,-0.121699,0.404051,0.561267,0.86848,0.940025,-0.934001,-1.1591,-1.59316,-1.31918,0.989123,1.2368,0.0802607,-0.579919,-0.440893,0.0175589,0.26498,0.693693,5.48432,2.42908,-0.488143,0.0491612,
-5.01836,4.64913,-3.58852,2.31056,-2.84136,1.59954,0.381077,1.3746,-13.4405,11.8848,9.86109,-2.29585,0,0,0,0,0,0,0,0,0,0,0,0,0.365568,-0.0970431,0.0413353,-0.214224,0.917462,0.532388,0.917621,0.860076,-0.8452,-1.44143,-1.6512,-1.37464,0.18908,0.131933,-0.100553,-0.117881,0.787861,0.648854,0.989713,0.940616,-1.27541,-1.03929,-1.26311,-1.47259,1.21229,2.15056,0.0826,0.196064,-0.797335,2.62425,2.84244,1.27779,5.37053,-3.66292,-0.317956,-0.305964,
-4.02478,8.41861,-5.9225,0.970419,-2.7597,1.39114,2.41349,-1.32982,-7.94717,14.0927,16.0097,-0.479752,0,0,0,0,0,0,0,0,0,0,0,0,0.360719,-0.0600522,0.0430337,-0.191467,0.944001,0.583328,0.964536,0.900041,-1.00888,-1.51225,-1.65134,-1.41825,0.1651,0.305524,-0.19746,-0.111675,0.870817,0.68864,1.1013,0.896037,-1.53203,-1.01507,-1.00445,-1.50212,-1.73139,1.44157,-0.179697,2.04876,1.86014,2.4833,2.01129,2.45946,-10.2633,-3.32635,0.325159,-3.23369,
-1.75239,8.95335,-6.42147,-0.290453,-2.62691,2.35004,3.8249,-0.929735,-4.68951,14.435,15.927,-0.462297,0,0,0,0,0,0,0,0,0,0,0,0,0.293474,-0.0345436,0.0352273,-0.143096,0.993709,0.631752,0.997346,0.932549,-1.26725,-1.5756,-1.63427,-1.46555,0.134756,0.347696,-0.230017,-0.120488,0.906768,0.767915,1.17524,0.905364,-1.72566,-1.05127,-0.973537,-1.52514,-4.4311,1.20527,-0.419288,1.71133,0.906787,2.10806,1.24514,0.500191,-13.5418,-2.65338,1.18283,-2.05495,
-0.0503662,6.91768,-7.38355,-1.09869,-1.4831,1.96351,4.15105,-0.941485,-1.32954,13.4874,14.7941,-0.218592,0,0,0,0,0,0,0,0,0,0,0,0,0.199056,-0.00405349,0.0309993,-0.108572,0.971239,0.670371,1.01981,0.931496,-1.51962,-1.61985,-1.60632,-1.4933,0.100586,0.309046,-0.265254,-0.115345,0.859256,0.785282,1.2087,0.889262,-1.80783,-1.11666,-0.984657,-1.52136,-4.82279,1.81961,-0.0455905,1.85876,-2.63298,1.81852,1.14256,-0.228736,-11.7513,-1.81525,1.495,-0.966071,
2.15087,4.60127,-6.93504,-1.14088,-1.03576,1.9824,3.29506,-0.00342321,1.58384,10.9148,13.709,-0.737348,0,0,0,0,0,0,0,0,0,0,0,0,0.104516,0.036803,0.0284165,-0.078338,0.885375,0.707881,1.04674,0.921567,-1.70127,-1.65095,-1.57408,-1.50221,0.104976,0.259186,-0.25596,-0.106278,0.74655,0.823072,1.20685,0.906038,-1.76888,-1.23945,-0.994262,-1.53339,-4.27873,1.91662,-0.348726,0.884741,-4.86977,1.79477,1.41518,-0.769629,-6.54825,-1.25493,1.57291,-0.0841913,
4.22742,2.46219,-5.39149,-1.40916,0.624234,0.773553,1.01635,-0.580276,3.73506,9.4991,11.5904,-0.0850505,0,0,0,0,0,0,0,0,0,0,0,0,0.0364654,0.0756342,0.0153284,-0.0671935,0.769913,0.747067,1.07914,0.903239,-1.7614,-1.67515,-1.54034,-1.5128,0.160415,0.208565,-0.218786,-0.118911,0.680256,0.816945,1.15174,0.863452,-1.61904,-1.31796,-1.04324,-1.53238,-2.25733,1.72214,-0.922735,0.232448,-5.73131,1.94683,1.59704,-0.828789,-0.352014,-1.13846,1.67389,-0.808876,
3.62891,0.547438,-2.73406,-1.33299,2.19618,-0.480614,-0.939905,-0.247165,3.10099,10.6175,8.83694,-0.200735,0,0,0,0,0,0,0,0,0,0,0,0,0.0214908,0.109617,-0.00744922,-0.0679061,0.660644,0.787443,1.1107,0.880876,-1.70604,-1.69895,-1.50485,-1.52036,0.178979,0.164912,-0.143492,-0.126641,0.649173,0.809688,1.10288,0.841928,-1.48028,-1.29982,-1.11332,-1.53034,0.61659,1.66985,-1.334,-0.270758,-4.96589,2.07345,1.4888,-1.45308,5.08605,-1.27888,1.90263,-0.097272,
5.89596,-2.41162,0.129556,-1.20421,-2.61184,-0.762923,-1.9459,-0.209828,9.80152,10.0534,5.02977,0.536539,0,0,0,0,0,0,0,0,0,0,0,0,0.0475898,0.143031,-0.0399321,-0.0766321,0.64736,0.832337,1.1401,0.849102,-1.66737,-1.72545,-1.46164,-1.52228,0.317037,0.0752368,-0.0701623,-0.136017,0.607342,0.844973,1.08788,0.810724,-1.27867,-1.34559,-1.2153,-1.50281,1.68045,1.43353,-1.77062,-0.560848,3.22282,2.15767,1.28083,-1.49923,-0.168149,-1.11399,2.25727,-0.0995495,
6.18011,-5.22785,2.76527,-0.856303,-4.00854,-1.47489,-3.56509,-0.15485,10.4099,8.5644,0.909607,1.01813,0,0,0,0,0,0,0,0,0,0,0,0,0.079622,0.170661,-0.0770075,-0.088054,0.709587,0.874543,1.16554,0.818728,-1.6599,-1.73976,-1.41401,-1.51307,0.360077,-0.00905062,-0.00218287,-0.131375,0.610005,0.856318,1.05026,0.782696,-1.22633,-1.40187,-1.3294,-1.45454,1.66252,1.47014,-1.78931,-0.453445,3.038,2.03851,1.36589,-1.49191,0.858825,-0.234516,2.41167,0.890676,
5.00975,-8.8174,5.51976,0.33552,-4.99059,-2.61696,-5.40267,-0.837219,10.7811,4.1292,-2.64695,3.0903,0,0,0,0,0,0,0,0,0,0,0,0,0.115633,0.203071,-0.112307,-0.0973443,0.769993,0.915661,1.19713,0.799857,-1.63015,-1.73395,-1.36412,-1.48848,0.351978,-0.11703,0.0778256,-0.0986775,0.624331,0.848413,1.01337,0.781579,-1.16201,-1.55453,-1.42352,-1.34697,1.79777,1.62978,-1.5329,-0.737697,2.69812,1.87149,1.61722,0.760566,1.84467,0.712577,2.32372,0.894824,
4.41829,-12.0364,5.4002,1.81232,-5.04275,-3.85231,-4.97856,-0.337299,10.8309,0.573251,-4.87272,6.34104,0,0,0,0,0,0,0,0,0,0,0,0,0.153382,0.237009,-0.130162,-0.105545,0.818082,0.950086,1.22496,0.819443,-1.58633,-1.71382,-1.31954,-1.47007,0.364996,-0.211312,0.0995092,-0.0388492,0.661285,0.827866,1.04323,0.826769,-1.10717,-1.66727,-1.48041,-1.19888,1.74413,1.65667,0.683175,-0.28987,2.24566,1.59365,0.870905,1.04087,2.29637,1.18139,1.70214,0.877436,
4.05832,-8.78521,1.9674,2.7478,-6.27768,-4.41335,-2.56444,0.40648,10.1491,0.677288,-3.65765,6.60531,0,0,0,0,0,0,0,0,0,0,0,0,0.182167,0.234439,-0.067774,-0.125241,0.865675,0.972723,1.21454,0.841748,-1.52273,-1.68573,-1.34323,-1.44769,0.353422,-0.190564,0.0808201,-0.0416539,0.643995,0.779717,1.0707,0.86802,-1.06873,-1.63883,-1.55468,-1.16455,0.446152,-3.67969,3.49491,-1.31623,1.47135,-0.823626,-2.06317,0.500644,2.40196,0.990259,-3.25715,0.946336,
2.67509,-3.14191,-0.113998,3.29859,-7.35289,-2.95277,-0.682175,1.657,10.0447,0.6077,-2.36649,6.67459,0,0,0,0,0,0,0,0,0,0,0,0,0.189641,0.115742,0.00734224,-0.153352,0.891905,0.920392,1.15421,0.844943,-1.47603,-1.65578,-1.43833,-1.4254,0.306311,-0.156573,0.078273,-0.0483966,0.622306,0.716502,1.05197,0.909051,-1.02802,-1.58532,-1.64473,-1.13321,0.483336,-7.33189,3.77453,-1.3494,1.22585,-4.28895,-3.7473,-0.10859,2.31079,2.30763,-5.58668,1.26011,
-0.585416,0.7839,-1.6752,3.53823,-10.0852,-1.424,-0.530605,2.36733,8.53202,0.639785,0.0588946,5.92034,0,0,0,0,0,0,0,0,0,0,0,0,0.207154,-0.0320145,0.0742909,-0.174731,0.916245,0.808005,1.07933,0.838816,-1.42844,-1.59738,-1.55503,-1.39781,0.209372,-0.128782,0.0645917,-0.0484973,0.537344,0.630304,0.988016,0.925414,-1.03661,-1.52263,-1.66955,-1.13198,1.28172,-6.40616,2.86545,-0.764774,1.22527,-6.03706,-3.50472,-0.40472,2.5274,2.45781,-5.84388,1.45092,
-1.39543,1.39945,-1.65096,3.73765,-12.185,0.808325,-0.944982,3.1921,7.97646,0.32844,0.870261,6.30096,0,0,0,0,0,0,0,0,0,0,0,0,0.237741,-0.132221,0.113522,-0.188381,0.940409,0.686798,1.00931,0.830492,-1.36803,-1.55521,-1.6412,-1.36757,0.210352,-0.142074,0.0616906,-0.0529313,0.473655,0.608917,0.907745,0.951324,-0.984068,-1.50259,-1.66093,-1.08789,1.42143,-3.29157,0.710359,-0.702821,1.03237,-5.51072,-3.18822,-0.342649,3.24515,1.97409,-2.72704,1.382,
-1.2386,0.925931,-0.650309,3.91201,-14.2154,1.40348,-0.845742,2.67026,6.02774,1.07046,1.16989,5.29522,0,0,0,0,0,0,0,0,0,0,0,0,0.264033,-0.168398,0.108653,-0.204036,0.957663,0.596671,0.945918,0.82637,-1.29426,-1.52986,-1.6641,-1.34233,0.238413,-0.144522,0.063022,-0.0648191,0.403053,0.582011,0.847195,0.931924,-0.971359,-1.47004,-1.61822,-1.10775,1.19622,-0.658079,-0.98094,-0.863182,0.700206,-3.53998,-3.24468,-0.0628425,4.08936,0.850022,-0.0458198,1.13865,
-1.02091,0.0879536,0.239655,3.79621,-15.1936,1.52618,-0.0112896,1.59813,3.4405,1.42101,1.36923,3.83085,0,0,0,0,0,0,0,0,0,0,0,0,0.287195,-0.162713,0.0829622,-0.220987,0.968011,0.545027,0.880011,0.828766,-1.20429,-1.50745,-1.64312,-1.32276,0.269205,-0.140032,0.0640752,-0.0854232,0.367437,0.570127,0.812889,0.898146,-0.970217,-1.42183,-1.55293,-1.15288,1.14233,0.958141,-1.42366,-0.814228,0.358524,-1.7974,-3.33349,0.272746,4.82266,1.43862,1.77073,0.832323,
-0.269791,1.02491,-0.565745,3.62398,-14.102,2.15044,0.295777,0.988062,1.98035,3.25888,5.12138,1.26819,0,0,0,0,0,0,0,0,0,0,0,0,0.311204,-0.13512,0.0561315,-0.236916,0.971952,0.523433,0.84048,0.83809,-1.09712,-1.46751,-1.62578,-1.30952,0.321638,-0.0672522,0.0156255,-0.107059,0.40769,0.600129,0.877948,0.887436,-0.912584,-1.29141,-1.44644,-1.24845,1.06131,1.34357,-0.893806,-0.75508,-0.00914102,-0.466079,1.28185,0.491214,5.26622,2.28721,-1.27578,0.517356,
-3.79397,2.43106,-2.75552,3.52956,-5.40603,3.70042,1.38146,1.72405,-9.87509,13.6312,10.6238,-1.17167,0,0,0,0,0,0,0,0,0,0,0,0,0.330089,-0.101888,0.0459619,-0.248467,0.965487,0.545657,0.8964,0.848182,-0.989083,-1.47337,-1.63547,-1.30252,0.196642,0.0382089,-0.0706847,-0.111408,0.736358,0.743396,1.01011,0.929111,-1.27197,-0.993349,-1.20983,-1.34724,0.915556,2.14272,-0.32129,-0.206173,-0.644405,2.48609,2.92274,0.598346,5.60577,-3.26122,0.0342473,0.107216,
-3.51627,5.44986,-4.02151,1.51469,-3.97164,3.12893,3.22858,0.148282,-6.6759,16.3583,14.9156,-0.997984,0,0,0,0,0,0,0,0,0,0,0,0,0.32329,-0.0613736,0.0408098,-0.228335,0.974662,0.596387,0.946084,0.876311,-1.0402,-1.53681,-1.62456,-1.3288,0.168771,0.189849,-0.124269,-0.126423,0.819152,0.769249,1.1149,0.925869,-1.45597,-0.936693,-1.01094,-1.42009,-0.693409,1.6614,-0.210911,2.06623,0.167814,2.38521,1.98351,2.18135,-7.43676,-2.71107,0.849988,-2.5682,
-2.57436,6.69037,-4.71248,0.375843,-2.36193,2.77574,4.32851,-1.40419,-3.52047,16.444,15.5845,-0.769266,0,0,0,0,0,0,0,0,0,0,0,0,0.295783,-0.0341258,0.0343276,-0.184712,0.964035,0.643022,0.979918,0.921525,-1.23977,-1.58253,-1.60054,-1.37772,0.13761,0.257623,-0.161744,-0.12484,0.831863,0.799188,1.18393,0.911311,-1.59926,-0.960414,-0.947781,-1.45098,-2.75994,1.20673,-0.378606,2.24195,-1.88473,2.25678,1.54357,2.29771,-10.9336,-1.78214,1.46913,-2.12449,
-0.563556,5.41394,-5.1735,-0.649795,-0.729826,2.86875,3.59858,-2.12508,-1.37789,14.3332,13.9324,-1.16474,0,0,0,0,0,0,0,0,0,0,0,0,0.222156,-0.00623284,0.0290415,-0.14183,0.895718,0.688177,1.01205,0.959703,-1.44891,-1.60745,-1.56608,-1.40707,0.118501,0.240711,-0.179896,-0.13046,0.781852,0.843929,1.18787,0.900677,-1.68131,-1.047,-0.974096,-1.47072,-4.05564,1.5193,-0.0998914,1.86805,-4.23366,2.05012,1.59407,1.29885,-8.8642,-0.644245,1.7343,-0.852971,
1.17176,3.8534,-5.48071,-1.23987,0.152148,1.87399,1.05467,-1.4301,0.655791,11.6468,12.2685,-1.32321,0,0,0,0,0,0,0,0,0,0,0,0,0.138099,0.0271111,0.0283629,-0.109611,0.799398,0.727932,1.04609,0.969401,-1.58887,-1.61207,-1.53042,-1.42348,0.100475,0.215447,-0.192345,-0.13448,0.704731,0.842009,1.12418,0.906414,-1.67662,-1.14508,-1.00318,-1.49501,-4.22472,1.71,-0.0739867,1.23629,-5.03768,1.95591,1.79509,-0.289119,-5.6995,0.055407,1.82494,-0.930327,
